text,klass
Nunca me esqueço dos sítios mais lindos e onde foi muito feliz! 😎😍😍_EMO️ #Cancun #PlayaMaroma #México #Praia #throwback #saudades #Bomtempo #addictedtotravel #Turismo #tourism #travel #viagens _USR _URL,❤
"Tengo una carpeta de videos que grabe en San Carlos, que transmiten paz. Me gustaría mostrarles uno cada semana y amenizar la cuarentena transportandolos a esos hermosos lugares aunque sea algunos segundos _EMO️ Este es… _URL",❤
Mi suegra ya me dijo que si me acepta en su casa pero mis papás no me dejan pasar la cuarentena ahí _EMO,🥺
Hola 💜porfa síguelo !! 😍_EMO️ lo harías súper feliz !! _USR _USR,❤
"No puedo más, finalizando la cuarentena lo primero que haré será llegar al _USR acostarme en el césped y gritar TE EXTRAÑE _EMO",🥺
_USR Eso! Que no quede duda de la generosidad de tu espíritu 🤗_EMO,😊
"Gracias por que estas en mi vida nunca olvides que estare contigo y para ti siempre, eres alguien grande mi Fer alguien que es una guerrera. Siempre dare gracias por haberte conocido y por esta amistad, como siempre te he dicho eres mi Ángel te adoro como no imaginas _EMO️",❤
"Mi Papi a sus 86 años no está bien de salud y no es por el Coronavirus, solo les pido que me ayuden con una oración por él para que siga resistiendo y Dios no decida llevárselo en estos momentos 🙌🏼🙌🏼🙌🏼 Mis 3 hermanos viven en Panamá, Cuba y Cancún y no veo como puedan moverse _EMO",😭
Pobre de mí psicóloga al terminar la cuarentena _EMO️,❤
_USR _USR _USR _USR _USR _USR _USR _USR _USR Yo también _EMO. Hasta me dan ganas de estar cruda y así ir. _URL,🥺
Quiero tener a una persona con la que pueda hacer llamada/videollamada para hablar de nuestro día._EMO,🥺
"""Humano tonto, ya no bajaras esas lonjas"" 💔🙊_EMO🙈 la gatita juzgandome 😅🤭 _URL",🥺
"Yo quiero un dm tuyo, podría obtener uno ? _EMO_USR _USR",🥺
"Hoy hablé con mis niños y mi host mom les dio el teléfono... obviamente Lincoln corrió con el sin dejarme ver a doran, después de un rato corrió a la cocina a ver a mi host mom y le dice “mamaa, mamaaa.. Edna here” _EMO😍♥️ y le enseñó el teléfono a mi host. Adivinen quien lloró?",🥺
"_USR _USR Gracias, gracias, gracias. Muchos trabajadores de la salud estarán muy agradecidos. Entre los mi sobrina 💜💚💙💛_EMO️♥️",❤
Con Este Hermoso Sol en la Playa de Zipolite de Oaxaca. Gracias a Dios por esto tan lindo🙏🤗_EMO😍😎🇻🇪💪 en Zipolite Oaxaca _URL,❤
"Ah gak tau ah bingung 😟 Semoga apapun itu, yg terbaik buat semuanya. Kita mau ke LA habis ini. Siapapun yg baca, ikut doain ya semoga semuanya membaik _EMO",😊
"Mira _USR es mañana _EMO️😍🌕! Tómale muchas fotos en mi honor, estoy segura que por allá se verá fenomenal 🙏🏻🙌🏻 _URL",❤
"Así que, un bonito ejercicio para esta cuarentena es buscar a su gemelo de cumple. Si los leen más de 60 personas, es casi seguro que lo van a poder encontrar. 🎈🎂 Y, recuerden, lávense las manos. _EMO️",❤
"Soy yo o estoy bien salada? Dos pedidos por Ubereats y dos veces me salió un pelo en la comida, ¿qué rollo ahí, pues? _EMO",😭
Gracias mi bella te mando muchos besos 😘 miss you _EMO,🥺
🎬 François Truffaut _EMO️ Peli que amo: Jules et Jim 🤮 Peli que odio: La Chambre Verte. 🤔 Peli sobrevalorada: Les 400 Coups 🙁 Peli infravalorada: Les deux Anglaises et le continent. ✨ FAV y te asigno cineasta. _URL,❤
"Se termino por hoy, a casita a sanitizarse y a descansar 🤓_EMO😋😉 Quiero café ☕️ 👉🏼👈🏼 😋✌🏼👍🏼☺️ _URL",😊
Será real el informe día por parte de la secretaría de salud _EMO,🥺
Cuando dicen que sale la quinta temporada de _USR _EMO,😭
"Felicidad _EMO️ El amor de mi vida me da felicidad 💜 en San Luis Rio Colorado Sonora,Mexico _URL",❤
"Me va a salir una espinilla, lo más horrible es que solo me sale un día por mes por mis hormonitas pero como me torturan_EMO",🥺
"Odio estar así, necesito distraerme y ni al parque puedo ir porque esta cerrado. _EMO",😭
Que feo es tener pensamiento y no poder externarlos... es un gran nudo en la garganta y en el pecho 😞_EMO,😭
"Si la cuarentena hubiera sido cuando aún no estaban los 3 hermanos casados otra cosa sería _EMO, ahora solo jugamos, Sofía y yo 🤣",😭
"Lo hecho está hecho, volví a tropezar con la misma piedra que hubo siempre. _EMO",❤
"_USR Te debo tanto, eres mi luz en mis estrés de semana de exámenes, sigue brillando Mor _EMO️",❤
"#Acapulco pronto volveremos a estar juntos _EMO️ Mientras tanto conectate con nosotros en viajemosyaaca ✈️ 🌏 en Acapulco, Guerrero _URL",❤
Confieso que siento ligera culpabilidad por los taquitos de papa _EMO,🥺
No les pasa que le dejan de hablar a personas por miedo a aburrirlas _EMO,🥺
hoy una amiga de prepa me mencionó como “mujer que le inspiraba amor propio” y wow que chingon a veces no nos damos cuenta de cuanto inspiramos a otras personas con nuestro esfuerzo diario. _EMO,🥺
Ay quiero que Luis venga a abrazarme toda la nocjeje _EMO pero pues 🤷🏻‍♀️,😭
#Acapulco pronto volveremos a estar juntos _EMO️ Mientras tanto conectate con nosotros en _USR ✈️ 🌏 _URL _URL,❤
_USR _USR Yo lo decía por la del tweet original. _EMO,🥺
"Ya llegó esa ptm a Calkini, Dios mío mi abuelita _EMO💔",😭
"Una foto en el espejo del Wido, mejor conocido ahora como el Chiquismovil 🤭_EMO _URL",❤
Estaba muriendo de hambre y cansancio y me trajeron sushi _EMO,🥺
Cada que hago estiramientos pienso en mi Nat que lloró en su primera clase de Jazz porque sintió diferente estirarse y creyó que se iba a a quedar así siempre. _EMO😂,😭
"A la gente buena, le pasan cosas buenas!!! 💓_EMO #Nite #QueNoTeDeInsomnio 😌",😊
"Qp con mi mejor amigo? Es muy top, neta no lo merezco_EMO🥰",🥺
Porque todos cuando les mando un audio se trauman con mi voz?_EMO,🥺
"_EMO Pensamos en tu comodidad, pregunta por nuestras promos en habitaciones familiares 👨‍👩‍👧‍👦🛏 #HotelHulKú #Vacaciones #Viajeros #PlayadelCarmen #ComoenCasa #ReservaHoy #ExperienciaHulKú #Hoteles #CorazóndePlaya… _URL",😊
Oigan me dijo que quiere ir a Monterrey y conocer la ciudad donde crecí 😱_EMO💕 Que procede?? Haha,😭
_USR Totalmente de acuerdo! Un regalo a mi hijo _EMO _URL,😊
Antes no me gustaba tener el cabello lacio y últimamente me ha gustado jaja _EMO,🥺
Uno de mis mejores amigos esta empezando a planear su boda y omg neta no miden mi nivel de felicidad. Apenas hace 3 años en prepa hablábamos de cómo íbamos a ser padrinos en nuestras bodas y ahorita ya me está pidiendo ayuda para escoger el anillo_EMO️,❤
Esooo _EMO️👏🏼 y ¿ustedes ya me siguen? Se cool como Frida y hazlo. 💖,❤
CUANDO CAMBIO MI FORMA DE VER LAS COSAS. LAS COSAS TAMBIÉN CAMBIAN _EMO️🙏🏼 Siempre tienes la opción de ver lo positivo dentro de cualquier situación. Centra tu… _URL,❤
"Que opinan de esto, cuantos quisieran tenerme así, les gusta esa posición 🤔 No te olvides de regalarme _EMO️ & Rt disponible en Centro de Reynosa, ahorita sólita en casa 😈 _URL",❤
"Debo hacer tortillas de harina, las que venden aquí son muy Tía Rosa _EMO",🥺
"VAYA! HIJO DE TU PUTISIMA MADRE ! Hasta que le das LIKE A MIS FOTOS, ME TIENES HASTA LA VERG4 😰_EMO",😭
"Soy de las personas que no abraza, no le gusta el contacto. Pero real necesito abrazos ya no puedo con tanta distancia _EMO",🥺
_USR Es el más divertido jaja y el que mejor lleva la amistad _EMO,🥺
Me siento tan llena de paz cada que duermo a tu lado abrazada de ti _EMO,❤
_USR feliz cumple Bado!! Te mando un abrazo y las mejores vibras✨😘_EMO,😊
"_USR We, llevo 2 horas intentando hacer media sentadilla 😂_EMO #MiRodilla",😭
"Hace mucho no veo a mi novio y lo extraño muchísimooo, ya quiero que acabe_EMO.",🥺
"_USR No, no se acabó porque no puedo ir a despedirme de ti _EMO",🥺
Mi productividad en el trabajo se mide en el porcentaje de batería con el que llego a mi casa... Hoy llegue con el 89% JUZGUE USTED _EMO,🥺
"Cuando me toca trabajar en campo es una friega, pero los paisajes valen la pena 🌲_EMO _URL",😊
Friends that feel your happiness are family _EMO️ _URL,❤
"Jajaja, literal. En casa me vieron llegar con la maleta porque planeó estar la cuarentena en casa. Y mamá ya me empezó con sus cuidados 🤭😂😬_EMO. Raiozzzz se siente raro que te manden en casa, pedir permiso para salir y apenas llevo 3 días 🤦🏻‍♀️",😭
_USR Solo me da si la tomo en la noche. Todas las mañanas tomo café con leche y no me pasa _EMO.,🥺
"Jajaja, literal. En casa me vieron llegar con la maleta porque planeó estar la cuarentena en casa. Y mamá ya me empezó con sus cuidados 🤭😂😬_EMO. Raiozzzz se siente raro que te manden en casa, pedir permiso para salir y apenas llevo 3 días 🤦🏻‍♀️ _URL",😭
Lindo Recuerdo y experiencia en las lunas del Auditorio Nacional 💪💪💪🇻🇪🇻🇪🇻🇪_EMO Con la Agrupacion 11-11. en Auditorio Nacional _URL,❤
"Y yo sigo batallando con el Tucito Mayor, mi Papá. Sigue saliendo a la calle. 😡_EMO",😭
_USR hiciste la live ni la vi por ver Ask _EMO💔 _URL,😭
🎬 Charles Chaplin. _EMO️ Peli que amo: El gran dictador. 🤮 Peli que odio: Candilejas. 🤔 Peli sobrevalorada: Luces de la ciudad. 🙁 Peli infravalorada: El circo. ✨ FAV y te asigno cineasta. _URL,❤
"Weeey ya, solo lloro mientras redacto un ensayo que no quiero hacer _EMO",😭
mi mamá siempre está xxxhingue y xxhingue con ir a tampico jaja casualmente el morrito de bumble trabaja allá _EMO jaja como que me surgieron las ganas de ir,🥺
Hoy hice ejercicio como poquita y me cena un tamal 🙃_EMO,🥺
Ya tengo el dinero para ponerme la peda de mi vida en mi cumpleaños y pues .................... _EMO te odio 👑🦠🖕🏻,😭
"Hace un buen de tiempo que no subo fotos, yo sé que no se extraña pero ya no tengo_EMO _URL",🥺
Todavía me sabré las canciones que ponen en el antro _EMO,🥺
Mañana iba a irme a recluirme mi cuarentena a la casa de mi novio en GDL pero pues ya valió madre y me quedaré en casita _EMO,🥺
Que feo se siente estar enferma _EMO años sin sentirme así necesito cuidados 😔,😭
Bueno pues después de tres semanas 24/7 con mis papás ya no puedo más _EMO los amo con todo mi corazón pero pelean demasiado,😭
_USR Ño pero imagínate la pancita para confundirla con eso _EMO,😭
Siempre que voy bien y no me perdió los en vivos de Harold siempre llega el día en que me los pierdo como hoy ya me voy a ir directo a llorar _USR _EMO💔,😭
A José Luis no le gusta Shrek y la vdd llevo días pensando como es que puede vivir así _EMO,🥺
_USR te extraño un chingo y no es broma _EMO💔 lloro y le rezo y oro a yisus le pido que ya se acabe este pedo,😭
"Para acabarla, en mi aleatorio de música, sonó November Rain. _EMO",😭
"_USR Hoy me sorprendió que te cuido hasta al dormir, ya te lo ganaste y mi hermano está después de mi mamá 🙊 !!! Oye, ya te extraño _EMO",🥺
A descansar por fin mañana a.sehuirle dando🙌_EMO😎😬💙🤘 #Noches #SinEnvidias #TodosBrillamos #NadaEsParaSiempre #ElTrabajoEsSagrado _URL,😊
"odio ser tan orgullosa, de verdad me arruina cosas_EMO",🥺
"A descansar por fin, mañana a seguirle dando🙌_EMO😎😬💙🤘 #Noches #SinEnvidias #TodosBrillamos #NadaEsParaSiempre #ElTrabajoEsSagrado _URL _URL",😊
Día 28292... De la cuarentena: #FelizCumpleañosKaty 😍_EMO️✨ _URL,❤
"Las putas 11:22 pm y ni una pizca de sueño, puto horario 🙄_EMO",😭
"Es todo lo que necesito en esta vida, lo amo tanto _EMO️",❤
_USR Volver a ver a mi madre y decirle cuanto la amo_EMO️,❤
"Día #20 de cuarentena.....ella me saca esta foto _EMO🙌😎 _USR No soy sólo una cara Bonita 😂😂😂 en Rancho La Gloria, Baja California, Mexico _URL",❤
Lo mejor que nos pudo brindar el gobierno del estado es atención psicológica porque la depre viene con todo _EMO,😭
_USR No te preocupes hermosa_EMO Buenas noches que descanses 😴💤😘,😊
Ahorita estuviera volando y en unas horas más vería a mi mejor amiga después de 8 meses de no verla pero a un pinche chino se le ocurrió esparcir un maldito virus _EMO _URL,😭
Lunes de labios rojos y despeinada😳_EMO️ con mis nuevos lentesitos 🥰 _URL,❤
He recuperado la esperanza de mi festejo de cumpleaños 😍😷_EMO️,❤
"Me tienes como un loco buscándote, no te consigo, a ninguna quiero tocar por estar contigo... _EMO",🥺
Ya hay un caso confirmado de COVID-19 en mi hermosa costa. _EMO💔👎🏻,😭
No supero la foto de hace 4 años donde estoy so flaca _EMO,🥺
"💎 . . . verhuskiana _EMO️ . . #Collage #CollageArt #Bird #Flowers #CollageCrative #collagecommunity #Girl #collagedigitalart en Mexico City, Mexico _URL",❤
"_USR 😱😱😱😱🤷‍♀️🤦🏼‍♀️😰QUE MIEDOOO !!!!! Fue alumna pero d CANTINFLAS!!😥No hay manera d presentarla ante la sociedad! La falta d educación y cultura Evidentes , Es tan corriente q da toques 😰_EMO",😭
"My pretty old lady _EMO @ Obrera Primera Sección, Tijuana _URL",❤
"La lámpara de las escaleras de mi casa tiene un sensor de movimiento y ya van tres veces que se enciende, yo soy el único que está aquí porque todos mis roomies se fueron, ayer sucedió lo mismo. _EMO😰",🥺
_USR Yo también _EMO superaremos la cuarentena y que se agarré Acapulco,🥺
"Estos días #quedateencasa para cuidarte y cuidar a los demás _EMO ⠀ Siéntate en tu sillón favorito, elige la manta que más te gusta y ¡disfruta de la programación más entretenida que tienen para ti! ⠀ #TvCortos #Cortometrajes #Cine #Shortfilm _USR _URL",❤
Este cartel me representa ✈️_EMO️ #QuedateEnCasa _URL,❤
Humildad _EMO👌🏽 Ayudando a atender llamadas en el Call-Center.,😭
Artistas del mundo comienzan a ilustrar las calles para hacer conciencia por el #COVID19. #QuédateEnCasa 🏡_EMO️ #stayhome _URL,❤
"Embeses es difícil, yo no soy de rendirme tan fácil, shale _EMO",😭
"_USR Eres la mejor amiga del mundo _EMO️ neta que para pendejadas solo nos pasa a nosotras jaja te amo, amiga",❤
🎬 Clint Eastwood _EMO️ Peli que amo: Invictus (🤷🏻‍♀️) / Mystic river. 🤮 Peli que odio: Jersey boys 🤔 Peli sobrevalorada: American sniper 🙁 Peli infravalorada: Richard Jewell ✨ FAV y te asigno director.,❤
No hay que dar por sentado a las personas que nos aman. _EMO️,❤
#Money_Heist #La_Casa_De_Papel #Spanish_Television_Heist_Crime_Drama_Series #Season_03 #Happy_Watching #Soud_Diaries_EMO @ Netflix _URL,❤
"¿Saben que aprendí? Que no necesitamos muchas cosas para vivir, lo que necesitamos es a nuestra gente a lado _EMO️",❤
"_USR Mis papás están ahí, ambos tiene predisposición y FUCK, según era lo mejor _EMO",😭
"Sus susurros entre abrazos diciéndome: ""todo está bien, estoy contigo"" _EMO️ Me tiene bien llenito el corazón.",❤
"Ya probé 6 aromas de esencias diferentes para mi difusor, mi favorito: naranja_EMO️",❤
Dios le da sus peores batallas a sus mejores guerreras _EMO️ _URL,❤
"Estoy muy mal, perdón por no contestar, pero gracias _EMOalgún día me sentiré demasiado bien para valorarlos. _URL",🥺
"Sus susurros entre abrazos diciéndome: ""todo está bien, estoy contigo"" _EMO️ no necesito nada más.",❤
"Después de un mes, el viernes regreso a Dolores _EMO️",❤
_USR estaría chido que Carlos Slim nos diera el doble de Mb de internet para la cuarentena o internet ilimitado porfis _EMO 🙏,🥺
"_USR Ahorita, cuando estoy con flujo nasal o despierto con algún síntoma, tener COVID, No es irracional, pero iastoyarto. _EMO",😭
"Todo va estar bien, todo va estar bien, todo va estar bien _EMO♥️",🥺
_USR _USR _USR _USR _USR _USR Yo no podré ir a jump _EMO😢 te extrañare,😭
"_USR Te amo amiga, agradezco tus palabras. Pero me haces falta, necesitamos vernos. _EMO♥️",🥺
Tengo que despertarme a las 7 aquí estoy valiendo mauser _EMO,😭
"te mentí, no vamos a ver Netflix. Súbeme mi garrafón, es que vivo en el 5to piso _EMO",🥺
Ya me compre mi no te enojes... Ahora solo falta con quien jugarlo _EMO,🥺
"Ya estoy cansado de esperarte y extrañarte, pinche morrita preciosa, me voy a sentar. _EMO",🥺
"_USR Buenas noches necesito de su ayuda😓_EMOmañana es mi fecha de corte y no se donde pagar, ayuda.",😭
"Cuando estaba pequeña tenía muchos peluches de perritos, literal en navidad siempre pedía mis regalos y un peluche de un perro hasta que llegaron mis sobrinas a mi vida para acabar con ellos_EMO",🥺
"_USR alguien no quiere dormir 🦍🐶_EMO #Harley #Americanstyle #americanbullys en Rancho La Gloria, Baja California, Mexico _URL",❤
"Que chingon imaginarme ""Ing"" antes de mi nombre _EMO️",❤
"096/366/2020 Hoy extrañé algo _EMO💜 #reto365fotos en Galindo, Queretaro De Arteaga, Mexico _URL",🥺
"_EMO🦍 en Rancho La Gloria, Baja California, Mexico _URL",❤
